Block,Lane,Passes,Vehicle,Water,Distance,GNDVI,LCI,NDRE,NDVI,OSAVI
C,1,1,KXI,W,1,0.426219552,0.239478228,0.188526002,0.508178696,0.095788909
C,1,1,KXI,W,2,0.449405812,0.252255147,0.197507374,0.525856576,0.111351891
C,1,1,KXI,W,3,0.567375432,0.273309915,0.207326844,0.590283193,0.272730908
C,1,1,KXI,W,4,0.575520585,0.268521815,0.200300311,0.609793717,0.326600847
C,1,1,KXI,W,5,0.555472606,0.246915944,0.18671929,0.56996506,0.304697247
C,1,1,KXI,W,6,0.525078773,0.22695854,0.17729668,0.506551141,0.274930653
C,1,1,KXI,W,7,0.51887339,0.222533099,0.174352085,0.49823606,0.273157633
C,1,1,KXI,W,8,0.546481026,0.241178856,0.184368019,0.549034867,0.291516701
C,1,1,KXI,W,9,0.522947775,0.226981569,0.176972647,0.508691045,0.271712514
C,1,1,KXI,W,10,0.524684823,0.236482293,0.187262665,0.498453277,0.271259693
C,1,1,KXI,W,11,0.518628648,0.232622555,0.186790876,0.476612562,0.250595356
C,1,1,KXI,W,12,0.533647213,0.236934621,0.188220344,0.49513708,0.266368609
C,1,1,KXI,W,13,0.551574113,0.252661029,0.198765101,0.523431876,0.284801676
C,1,1,KXI,W,14,0.543108843,0.248336305,0.197639987,0.502603352,0.270245046
C,1,1,KXI,W,15,0.526736748,0.236079696,0.188705145,0.48341064,0.255940122
C,1,1,KXI,W,16,0.52210141,0.235832853,0.186081949,0.490905734,0.278741048
C,1,1,KXI,W,17,0.585085277,0.284047213,0.215170849,0.60194571,0.306614588
C,1,1,KXI,W,18,0.578599662,0.267580974,0.206153549,0.566578297,0.322704353
C,1,1,KXI,W,19,0.572473129,0.261642305,0.197113236,0.589512337,0.304749237
C,1,1,KXI,W,20,0.546263752,0.236996095,0.181448093,0.54299093,0.285093361
C,1,1,KXI,W,21,0.543754923,0.232095178,0.179288555,0.527811334,0.281951835
C,1,1,KXI,W,22,0.538359033,0.226755311,0.175564573,0.520113436,0.282842853
C,1,1,KXI,W,23,0.485107475,0.204570048,0.166459599,0.431295221,0.217387789
C,1,1,KXI,W,24,0.434710373,0.176685877,0.140117364,0.406331543,0.211431919
C,1,1,KXI,W,25,0.551910667,0.234775443,0.177671898,0.558495275,0.285197843
C,1,1,KXI,W,26,0.495926999,0.20310557,0.162515063,0.453893496,0.228984409
C,1,1,KXI,W,27,0.494106092,0.197556861,0.158986447,0.440866848,0.233766006
C,1,1,KXI,W,28,0.467075374,0.18204854,0.151035326,0.387226718,0.218092164
C,1,1,KXI,W,29,0.469662568,0.184688157,0.151082494,0.407217469,0.219765736
C,1,1,KXI,W,30,0.476363673,0.186222646,0.152196364,0.410068297,0.22437215
C,2,10,KXI,W,1,0.489539393,0.231377839,0.177295641,0.537628747,0.187495585
C,2,10,KXI,W,2,0.548758801,0.239336921,0.179860922,0.572666196,0.290875798
C,2,10,KXI,W,3,0.557617674,0.247879512,0.186669917,0.579157011,0.292538387
C,2,10,KXI,W,4,0.530959758,0.230277067,0.176320526,0.539042588,0.275430913
C,2,10,KXI,W,5,0.493162204,0.205725004,0.164334813,0.456134349,0.239937667
C,2,10,KXI,W,6,0.521709119,0.221640854,0.17529262,0.486510514,0.269228722
C,2,10,KXI,W,7,0.527373333,0.233847145,0.181371108,0.525227714,0.260933816
C,2,10,KXI,W,8,0.516851043,0.228911609,0.18147766,0.49162156,0.247335142
C,2,10,KXI,W,9,0.508468841,0.226049403,0.178972327,0.486587794,0.251775184
C,2,10,KXI,W,10,0.491057918,0.207396782,0.16695868,0.443972359,0.242768373
C,2,10,KXI,W,11,0.499965106,0.213760973,0.170926458,0.458100582,0.248933495
C,2,10,KXI,W,12,0.483969865,0.207383207,0.17072357,0.421623671,0.223794618
C,2,10,KXI,W,13,0.493011283,0.211104137,0.173117432,0.430523816,0.2283366
C,2,10,KXI,W,14,0.488024832,0.204864593,0.166884525,0.43148493,0.234068174
C,2,10,KXI,W,15,0.512034065,0.218348152,0.176325815,0.456547966,0.246769957
C,2,10,KXI,W,16,0.505133137,0.216625134,0.176518504,0.440868673,0.242154643
C,2,10,KXI,W,17,0.501375732,0.21376949,0.17606395,0.42888318,0.244801887
C,2,10,KXI,W,18,0.481611137,0.195485303,0.163291516,0.392714929,0.217641283
C,2,10,KXI,W,19,0.512588438,0.2107929,0.170174739,0.450589015,0.252770138
C,2,10,KXI,W,20,0.518138674,0.217354037,0.17577944,0.457600781,0.243964604
C,2,10,KXI,W,21,0.499834536,0.207152063,0.170436553,0.423319926,0.230235933
C,2,10,KXI,W,22,0.512180103,0.217591094,0.176208959,0.453228606,0.238695815
C,2,10,KXI,W,23,0.486160278,0.20037624,0.16628396,0.407881239,0.22055013
C,2,10,KXI,W,24,0.476130266,0.195014397,0.16362211,0.390278866,0.203344991
C,2,10,KXI,W,25,0.486627475,0.201674782,0.165859872,0.418681517,0.212320011
C,2,10,KXI,W,26,0.469242276,0.187178813,0.155470782,0.392937376,0.203912015
C,2,10,KXI,W,27,0.474357554,0.192527068,0.158682933,0.402763539,0.224479949
C,2,10,KXI,W,28,0.490731691,0.212316088,0.172254284,0.44086426,0.230817153
C,2,10,KXI,W,29,0.451424678,0.184560599,0.15453538,0.376351123,0.198361709
C,2,10,KXI,W,30,0.45573156,0.188183744,0.155472457,0.391938199,0.213174195
C,3,30,KXI,A,1,0.508044205,0.218228968,0.17864667,0.440619665,0.275608036
C,3,30,KXI,A,2,0.508199647,0.219402585,0.179903274,0.437029229,0.269382852
C,3,30,KXI,A,3,0.516550308,0.235100705,0.192120145,0.459032734,0.266763045
C,3,30,KXI,A,4,0.471670989,0.203887832,0.172355739,0.384365499,0.22052961
C,3,30,KXI,A,5,0.498209958,0.216533336,0.178889062,0.423105468,0.247515254
C,3,30,KXI,A,6,0.486117091,0.207061922,0.176412209,0.381415272,0.222408047
C,3,30,KXI,A,7,0.49585478,0.216546428,0.180486363,0.417110302,0.230454087
C,3,30,KXI,A,8,0.503243167,0.220447635,0.184289728,0.417367729,0.238734638
C,3,30,KXI,A,9,0.487594366,0.212707545,0.180536008,0.389209719,0.222258877
C,3,30,KXI,A,10,0.478809064,0.206755786,0.178170746,0.366751778,0.211104475
C,3,30,KXI,A,11,0.49823791,0.2192786,0.185820955,0.400426603,0.230625688
C,3,30,KXI,A,12,0.466179468,0.2047393,0.175464998,0.368527249,0.200598928
C,3,30,KXI,A,13,0.454447253,0.196101439,0.168831935,0.354353585,0.196868221
C,3,30,KXI,A,14,0.466425445,0.195398368,0.168173032,0.355744928,0.199633919
C,3,30,KXI,A,15,0.47176991,0.194611028,0.166971431,0.357727979,0.20643534
C,3,30,KXI,A,16,0.493049756,0.209027358,0.1753663,0.397580033,0.229962281
